4087,45.8498069348397,47.7097398359549,46.3057512677391,62.828819054368,111.290463594876,11.9634174859855,-17.7160271460569,-28.432860624103,-51.6494303054297,14.9331808517346,332.6566193799,-610.967150465451,2817.73993754584,1960.32103392463
4089,-13.3383189498927,-39.6140743021903,-12.1466016178424,-23.4744652208593,48.0637126842542,18.695820558866,27.1729792862844,-50.2552259085069,-77.3516825380227,27.9432359351523,5354.77894357724,-1785.23662046837,2671.51836798461,2158.58212061876
4121,-13.8322479130021,-24.5990501217187,1.58976191341338,-1.65951010117496,-1.24461336572838,-14.3681547245445,-38.1584808377474,33.404180162657,-117.732144207285,-107.000083900926,-5408.88164448414,-619.717341136886,-3334.6060339201,2093.48831978013
4129,11.324235328618,-14.9827511133945,-32.7921211613161,-32.4841189533407,70.6312835479464,33.9126172824679,-27.2331139661671,-190.006193837291,15.8726494511566,-34.4119994415168,457.368691010046,4876.7337587935,1209.9578902419,2232.66009022738
4143,-20.3767207336785,-4.50552458493781,-24.9444628510386,6.58577181944011,59.6131628660776,7.50599205672779,117.98495721613,96.1364596543697,-219.79360392593,-16.4395611511919,2926.57232926529,1298.67775403549,-5052.87034172541,2037.71873815501
4164,-18.3914404330597,-6.62772005426477,-19.0419723323412,-37.4575517398057,18.8526104615161,6.84368947808073,25.8130770804594,66.7180230182658,-0.222195876670337,18.2391936638133,-180.360894739581,7226.81888463229,-15917.8287160913,2229.26676399287
4168,-20.9048903168192,-21.9069235895533,-25.5136253395555,-28.0182682069254,31.848529003369,7.94073358319338,-7.96347450274373,80.5907314763005,-62.9966423047854,-2.94451894042961,-698.249538391911,1493.82207119026,-1843.87701556514,2162.78824976694
4170,4.48492095877049,16.7092613542693,0.49878884083668,15.7587849904258,71.0773416664144,-5.5494547040147,-37.8927060248593,26.6429527885475,-10.7397317389169,-693.902512652563,-24.6977771679217,-2115.64387311717,1983.15340684098,NaN
4173,-21.6888769054599,-16.9868208467376,-49.5416587308983,-43.4511948430115,46.8605259736404,-0.00639519091485485,-47.4387282194287,-0.426111998980332,-11.3414338007862,-13.231011720832,245.651043908187,-203.762986920307,-4514.47692324289,2175.48112058982
4182,-20.2808036620597,-13.0759628271625,-5.73614339626682,-18.8108744909365,76.6109860671377,26.56668722111,3.18645792373225,-52.020877825441,-51.343331064257,27.3693073107899,411.250413830406,4258.05881801189,6285.58208853896,1995.94658240398
4186,-12.0870420945277,-2.34177360713863,17.1399724091909,26.5335189182759,30.7854551778268,-88.7301164653764,-132.233062356881,-4.85702306157315,77.0856664751947,-1202.79306885535,1422.14559870752,20606.64500478,1983.65713415496,NaN
4187,-18.3598592571512,-41.5596991755608,-81.6720564367813,-101.429828959112,-46.6810096000174,-8.22381412473414,22.7027616705763,-117.919182582946,-139.64741985754,-17.0754178224283,1821.7594548833,4634.790908905,1397.87258570195,1802.27830776959
4203,16.7405335820933,-12.1818359054652,15.2582937847077,12.2144619304468,59.7644211027576,-20.9625025267578,353.629718156336,-45.8875054022713,25.1474229841118,1768.46619999367,-2235.96057896203,-14192.8432066727,2059.8048246464,NaN
4215,-34.3098405962314,-55.4301771963149,-23.7588124798487,-12.270792792186,-2.25876624223131,12.7420727795429,-67.4640228713564,39.5752816656611,46.1703002669607,-43.5289321676249,-1624.82488589989,1423.69083300992,-2278.79143949991,2614.39157806024
4216,9.83951014757558,28.0444429393487,18.3413301152116,38.3373868418694,48.6070636053263,-12.6456722157482,-36.7807649721259,-76.6215523602075,-10.8085572964536,-0.56405882122969,-406.21924399532,2461.81502098131,3017.09946579437,2411.98877350406
4233,-28.1459392831693,-30.9097631305777,-38.3244212193803,-56.0041355376552,21.7707500694126,-0.965334412873411,-82.3797682217191,96.7205293062648,-108.500786630878,5.62654774751203,1563.40085589784,1759.22447048249,-5882.76531790119,2094.18384364265
4237,-30.0648244858715,-27.403304455307,-5.06152387374647,-4.27721836313812,29.3773129662351,-9.11291514730411,2.46687635335276,-26.1544554088369,25.3248715237117,2222.72439083553,3241.90015988999,-2758.43464696681,2024.45376683153,NaN
4247,-68.7183667321733,-100.952100339958,-46.0237187545207,-71.3136636969622,-34.6669035686323,-19.8283931502554,-75.4912344773846,-113.668154598479,-15.668158300414,527.821443045656,3145.21890576246,-7958.74765397234,2308.5915178515,NaN
4256,-10.7586784405976,-21.7071387124351,16.4255240586947,-2.73244154670402,49.6048590488758,3.58050722952737,-18.0168655168173,-33.6012838415929,-25.0349049067332,-29.0139894529002,-2527.78049825118,2166.44993271608,3435.03159383331,2214.31337650688
4258,-6.40188513031161,-4.10226140678471,-46.7982488157731,-45.6689916161034,-24.6123925158233,-16.459103294651,117.408440992544,-52.0523473347787,21.1987750577308,-4006.17478096433,3065.37471483325,-13251.8685763551,2214.0591349658,NaN
4265,-36.4728101994181,-41.496857136938,-65.3057578104059,-76.8444613738282,-13.5916310102309,36.153484984255,-83.2831842990213,7.00550769622301,-12.7957782039051,-2003.82949342704,2560.73805162935,9279.19210085094,1951.82585027268,NaN
4266,13.3857482395698,-4.4559812549669,38.1892117011481,4.99186353496577,-43.0809344382185,-6.21393283761903,280.334139757185,-507.996317048926,-81.2820023483231,-3308.57125278001,-12150.6287690493,-23184.1740894108,2173.1012315631,NaN
4611,-1.37409327271437,-0.61578696662696,-44.4940783382914,-28.1286201862756,-31.0327156261681,-5.14872414393661,-35.0374961401121,82.0263138155668,-58.2354331622789,43.9819226002176,1755.64427476908,-2644.1387756956,1815.915513848,2135.15985723604
4867,-33.6485604480665,-11.269150263377,-6.14266845933949,-34.2520097576077,-8.2796574748739,11.9230800895862,-16.4526304872904,-72.848489496304,-54.7103040931902,2.57303382773657,-3618.24004636038,2989.66912524037,3316.05776758847,2210.84798423193
